id,family_name,given_name,birthdate,gender,phone,registration_date,area_id,area_id/id,bank_ids,bank_ids/id,bank_ids/acc_number,bank_ids/bank_id/name,bank_ids/bank_id/id,reg_ids/id,reg_ids/value,reg_ids/id_type/name,reg_ids/id_type/id,z_cst_indv_disability_level,z_cst_indv_cyclone_aug_2022_injured,z_cst_indv_cyclone_aug_2022_lost_primary_source_income,z_cst_indv_cyclone_aug_2022_lost_livestock,z_cst_indv_receive_government_benefits,individual_membership_ids/id,individual_membership_ids/kind/id,individual_membership_ids/kind/name,individual_membership_ids/group/id
__export__.res_partner_269_cd37edb3,Hartati,Panca,1952-03-29,Male,+62-0367-204-8605,2022-08-26,,,69589295 - slcb,__export__.res_partner_bank_188_932f3137,69589295,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_173_155b7596,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_268_2d0b04ae
__export__.res_partner_330_0d64d5df,Sudiati,Pangeran,2021-11-06,Male,+62 (0867) 526 0828,2022-08-24,,,152328464 - slcb,__export__.res_partner_bank_239_7c0da75f,152328464,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_220_ad66fae6,,,__export__.res_partner_328_01a88c8d
__export__.res_partner_543_df0aaa5b,Andriani,Paramita,2011-09-03,Female,,2022-09-04,,,,,,,,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_389_f70119f9,,,__export__.res_partner_539_78bb5e3f
__export__.res_partner_512_7861ba45,Novitasari,Paramita,1927-03-10,Female,+62 (118) 955-9358,2022-08-27,,,353743078 - slcb,__export__.res_partner_bank_394_1453892c,353743078,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_365_e77d418b,,,__export__.res_partner_507_8deab40f
__export__.res_partner_542_25e0530f,Palastri,Paris,2009-12-02,Female,,2022-09-04,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_388_b9ef13e6,,,__export__.res_partner_539_78bb5e3f
__export__.res_partner_680_74aa2273,Maryadi,Paulin,2015-12-22,Female,,2022-08-31,,,,,,,,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_498_c9b1a274,,,__export__.res_partner_678_25ee2085
__export__.res_partner_629_f2999743,Zulaika,Paulin,1966-06-03,Female,(0916) 826-2368,2022-08-30,,,636984607 - slcb,__export__.res_partner_bank_487_f9a88837,636984607,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_456_2c0ce1de,,,__export__.res_partner_627_7def55af
__export__.res_partner_226_1244eaad,Latupono,Perkasa,1990-09-09,Male,+62-101-462-9084,2022-09-03,,,955342365 - slcb,__export__.res_partner_bank_155_210c0117,955342365,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_139_18c3234a,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_225_5c43a928
__export__.res_partner_326_422ad65c,Napitupulu,Perkasa,1947-12-05,Male,(052) 397-6474,2022-09-08,,,280114142 - slcb,__export__.res_partner_bank_235_649e4eaa,280114142,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_217_ce591de0,,,__export__.res_partner_324_43d20629
__export__.res_partner_442_6cadafb6,Uwais,Pia,2013-07-15,Female,,2022-08-25,,,,,,,,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_309_b3271444,,,__export__.res_partner_440_96a76900
__export__.res_partner_561_36291200,Saragih,Prabu,2016-12-07,Male,,2022-09-03,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_402_05dcef07,,,__export__.res_partner_559_0ae5a181
__export__.res_partner_668_b34161db,Mandala,Prakosa,1933-05-26,Male,+62-0410-175-4541,2022-08-25,,,414511534 - slcb,__export__.res_partner_bank_521_c7be0281,414511534,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_488_74909248,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_667_76d17869
__export__.res_partner_220_ebf9b820,Wahyuni,Prakosa,1969-10-07,Male,(0741) 370-8406,2022-09-16,,,94502741 - slcb,__export__.res_partner_bank_151_4919756c,94502741,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_135_d4316ee4,,,__export__.res_partner_213_4d118f0b
__export__.res_partner_736_7081ddd4,Anggriawan,Prayoga,2020-01-18,Male,,2022-09-05,,,,,,,,,,,,0,FALSE,TRUE,FALSE,TRUE,__export__.g2p_group_membership_541_f91ee853,,,__export__.res_partner_733_4b98667e
__export__.res_partner_487_e4469332,Aryani,Prayoga,2021-10-27,Male,+62 (0152) 805 9906,2022-09-08,,,214974987 - slcb,__export__.res_partner_bank_372_ce219276,214974987,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_345_2d6b5855,,,__export__.res_partner_482_f9ec834a
__export__.res_partner_187_7a49acb1,Sihotang,Prayogo,2008-02-23,Male,,2022-08-26,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_110_93d41486,,,__export__.res_partner_185_6d3b10ff
__export__.res_partner_385_79cff24d,Jailani,Puji,2021-03-12,Female,,2022-08-25,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_264_5dd31c17,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_383_f150615a
__export__.res_partner_155_6b85327e,Puspita,Puput,2020-10-20,Female,,2022-09-03,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_85_bb32f82a,,,__export__.res_partner_152_b336999f
__export__.res_partner_162_87ac9add,Laksita,Purwadi,1934-12-28,Male,0870894947,2022-08-30,,,860156199 - slcb,__export__.res_partner_bank_104_36ae4764,860156199,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_90_2ce6e56b,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_161_b580929a
__export__.res_partner_186_bfcb68ec,Sihotang,Purwadi,1923-12-05,Male,+62 (026) 886 9635,2022-08-26,,,359283254 - slcb,__export__.res_partner_bank_125_debbe035,359283254,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_109_60de9b58,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_185_6d3b10ff
__export__.res_partner_598_da4e1bf7,Iswahyudi,Purwanto,1969-12-06,Male,+62-056-774-1994,2022-08-19,,,374876718 - slcb,__export__.res_partner_bank_463_18a2d921,374876718,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_431_379aa839,,,__export__.res_partner_595_4292c86b
__export__.res_partner_594_202c48a8,Tarihoran,Purwanto,1929-10-11,Male,+62 (0052) 057 6844,2022-08-27,,,690927684 - slcb,__export__.res_partner_bank_459_d7b0a8c4,690927684,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,TRUE,TRUE,FALSE,__export__.g2p_group_membership_428_e0263341,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_593_5505b2d6
__export__.res_partner_563_aec139b0,Winarsih,Putri,1940-05-06,Female,+62 (025) 196 6402,2022-09-03,,,923950912 - slcb,__export__.res_partner_bank_436_dd8a7a95,923950912,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_404_3629bbfa,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_559_0ae5a181
__export__.res_partner_114_7dcbac18,Astuti,Putu,2022-04-20,Male,+62 (850) 300 8597,2022-09-06,,,262662344 - slcb,__export__.res_partner_bank_63_aef29fc7,262662344,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_52_5a562303,,,__export__.res_partner_112_614c40ec
__export__.res_partner_640_1cbf58c8,Mayasari,Putu,1986-12-25,Male,+62 (668) 959 8536,2022-08-28,,,475396574 - slcb,__export__.res_partner_bank_496_9165d3b8,475396574,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_466_1528c1d1,,,__export__.res_partner_634_124da1e4
__export__.res_partner_173_dffc43e8,Rahmawati,Putu,2022-01-01,Male,(007) 362-4947,2022-08-30,,,865029106 - slcb,__export__.res_partner_bank_113_2933358b,865029106,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_100_909458ef,,,__export__.res_partner_166_fb7f0e51
__export__.res_partner_137_3ea51e98,Haryanto,Queen,1930-10-27,Female,+62 (078) 732 0322,2022-08-23,,,548370974 - slcb,__export__.res_partner_bank_83_a1e0b941,548370974,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_71_cf46fb1f,,,__export__.res_partner_133_a90b5793
__export__.res_partner_97_1098d8fa,Kuswandari,Queen,1997-08-26,Female,+62 (0303) 794 4895,2022-08-20,,,798680245 - slcb,__export__.res_partner_bank_47_ec93fe90,798680245,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_38_dbae7a07,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_96_4f560185
__export__.res_partner_675_97714f83,Megantara,Queen,1957-07-11,Female,+62 (819) 530 8874,2022-09-11,,,363646175 - slcb,__export__.res_partner_bank_525_4485713c,363646175,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_494_51f7bf1a,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_674_332d7263
__export__.res_partner_661_7213ca81,Pratama,Queen,2022-03-05,Female,+62 (59) 137 5663,2022-08-31,,,334346363 - slcb,__export__.res_partner_bank_515_285fde7e,334346363,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_483_94b185a6,,,__export__.res_partner_656_f43e2bbe
__export__.res_partner_734_77647f62,Anggriawan,Rachel,1948-05-06,Other,(071) 378-5169,2022-09-05,,,292240091 - slcb,__export__.res_partner_bank_577_3e25136a,292240091,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_539_155ac315,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_733_4b98667e
__export__.res_partner_386_cb808380,Jailani,Radit,1957-05-30,Male,0891074309,2022-08-25,,,301124844 - slcb,__export__.res_partner_bank_287_377fffdc,301124844,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_265_51fd393c,,,__export__.res_partner_383_f150615a
__export__.res_partner_534_80a0ca64,Waluyo,Raditya,1978-06-13,Male,+62 (00) 616 4969,2022-09-16,,,347908689 - slcb,__export__.res_partner_bank_414_701dfe02,347908689,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_382_0cf87ef5,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_533_278d4d9c
__export__.res_partner_259_ba1a7d7b,Gunawan,Rafi,2022-01-11,Male,+62-15-075-1798,2022-08-26,,,516580565 - slcb,__export__.res_partner_bank_180_58dca18a,516580565,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_166_e38e630c,,,__export__.res_partner_252_09706667
__export__.res_partner_714_ba02dff0,Laksmiwati,Rahman,1985-07-15,Male,+62 (388) 683 3888,2022-09-04,,,312040536 - slcb,__export__.res_partner_bank_559_c177f24c,312040536,slcb,__export__.res_bank_5_097dd3b8,,,,,29,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_524_8eb22736,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_713_922b1d58
__export__.res_partner_233_a35190a1,Marbun,Rahmi,2012-12-30,Female,,2022-09-09,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_144_85da3a93,,,__export__.res_partner_231_4bbc1ecd
__export__.res_partner_508_2d009ba7,Novitasari,Rahmi,1976-07-28,Female,+62-048-544-0816,2022-08-27,,,831583352 - slcb,__export__.res_partner_bank_391_b6078a50,831583352,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_361_ae8512be,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_507_8deab40f
__export__.res_partner_744_ea1b3d7d,Simanjuntak,Rahmi,1931-04-25,Female,+62-0271-189-4721,2022-08-24,,,211724663 - slcb,__export__.res_partner_bank_585_8ce97851,211724663,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_547_44b08773,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_743_63814160
__export__.res_partner_98_0ce53772,Kuswandari,Raihan,1954-02-16,Male,+62 (691) 037 0234,2022-08-20,,,17705932 - slcb,__export__.res_partner_bank_48_68419828,17705932,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_39_628d998e,,,__export__.res_partner_96_4f560185
__export__.res_partner_127_e4f5291a,Nasyidah,Raina,1976-03-22,Female,+62-022-496-2623,2022-09-13,,,204077433 - slcb,__export__.res_partner_bank_75_8f42f3c5,204077433,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_63_f937ae73,,,__export__.res_partner_121_728eca66
__export__.res_partner_110_fc177f00,Prasetya,Raina,2021-09-30,Female,+62 (0067) 895-1194,2022-09-06,,,596670181 - slcb,__export__.res_partner_bank_59_7f038e45,596670181,slcb,__export__.res_bank_5_097dd3b8,,,,,69,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_49_38c65cae,,,__export__.res_partner_108_43d56740
__export__.res_partner_749_50143e72,Prayoga,Raina,1955-09-22,Female,+62 (15) 661 0939,2022-08-30,,,478296157 - slcb,__export__.res_partner_bank_590_93e1fcd4,478296157,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_551_c8ddc7a8,,,__export__.res_partner_745_f1e23be6
__export__.res_partner_748_c3d27580,Prayoga,Raina,1937-04-24,Female,+62 (73) 051 0178,2022-08-30,,,588468110 - slcb,__export__.res_partner_bank_589_eb21516d,588468110,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_550_e53105bf,,,__export__.res_partner_745_f1e23be6
__export__.res_partner_567_f6b92716,Uwais,Raina,1954-01-08,Female,+62-057-686-4479,2022-08-24,,,134577465 - slcb,__export__.res_partner_bank_439_c3eff0fa,134577465,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_407_65f8fe65,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_566_48b2a894
__export__.res_partner_630_46e95b27,Zulaika,Raina,1934-12-29,Female,082 398 0276,2022-08-30,,,740723898 - slcb,__export__.res_partner_bank_488_0c26d36f,740723898,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_457_107eea49,,,__export__.res_partner_627_7def55af
__export__.res_partner_131_5a2c204f,Ardianto,Ratih,2020-07-01,Female,,2022-09-07,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_66_db535a34,,,__export__.res_partner_129_d9c01676
__export__.res_partner_58_c3ac3008,Hakim,Ratih,2022-08-02,Female,+62 (34) 245-3660,2022-09-04,,,645091608 - slcb,__export__.res_partner_bank_12_f9bf571a,645091608,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,TRUE,FALSE,TRUE,__export__.g2p_group_membership_8_9f4d2dd9,,,__export__.res_partner_54_6f283298
__export__.res_partner_577_25dcdee7,Hastuti,Ratih,2021-09-10,Female,,2022-09-12,,,,,,,,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_415_d680c337,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_575_a3391e39
__export__.res_partner_740_930efa4f,Anggriawan,Ratna,1929-07-04,Female,(023) 153-0708,2022-09-05,,,93847636 - slcb,__export__.res_partner_bank_581_79285ad0,93847636,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_545_652f04d7,,,__export__.res_partner_733_4b98667e
__export__.res_partner_119_7cb6455e,Najmudin,Ratna,1980-10-16,Female,(064) 724 2444,2022-09-02,,,27317679 - slcb,__export__.res_partner_bank_68_12b6c698,27317679,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_56_b5af8b66,,,__export__.res_partner_117_f1862f64
__export__.res_partner_452_7b680bb4,Putra,Reksa,2022-06-13,Male,(050) 613 9807,2022-09-15,,,48062068 - slcb,__export__.res_partner_bank_343_e41fe9bd,48062068,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_317_933c4481,,,__export__.res_partner_450_6b0fba9a
__export__.res_partner_468_f1e1d92c,Lazuardi,Respati,1998-01-17,Male,+62-0921-021-1037,2022-09-01,,,55828268 - slcb,__export__.res_partner_bank_356_26030d1a,55828268,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_330_e8634a41,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_467_0687f428
__export__.res_partner_68_2c11c6fd,Sitorus,Ridwan,1997-08-27,Male,+62 (049) 863-9326,2022-08-20,,,539766572 - slcb,__export__.res_partner_bank_22_21709f37,539766572,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_16_b753f099,,,__export__.res_partner_64_8c3503e6
__export__.res_partner_617_5bb278dd,Hastuti,Rika,2000-06-02,Female,+62 (59) 877 9042,2022-09-02,,,965837833 - slcb,__export__.res_partner_bank_479_3b3b11ed,965837833,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_446_725da5d3,,,__export__.res_partner_614_7af56eea
__export__.res_partner_672_489b9232,Mandala,Rina,2018-02-10,Female,,2022-08-25,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_492_d0fe1205,,,__export__.res_partner_667_76d17869
__export__.res_partner_436_8a8d1bcf,Sinaga,Rizki,2022-07-10,Male,(096) 823-7200,2022-08-30,,,203278669 - slcb,__export__.res_partner_bank_328_67890b52,203278669,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_304_9d78d3a4,,,__export__.res_partner_433_fcd5f51a
__export__.res_partner_94_3d607a0e,Prasetya,Saadat,2022-04-21,Male,+62 (38) 099-9687,2022-08-26,,,627451912 - slcb,__export__.res_partner_bank_44_19f18b34,627451912,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_36_2ab8193a,,,__export__.res_partner_92_730eefe1
__export__.res_partner_537_00200f0a,Utami,Saadat,2010-08-20,Male,,2022-09-09,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_384_4135cd7c,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_535_a8b07892
__export__.res_partner_89_8cf37b31,Yuliarti,Sabrina,1972-08-10,Female,+62 (009) 592-0614,2022-08-23,,,835314688 - slcb,__export__.res_partner_bank_39_7bb09258,835314688,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,TRUE,FALSE,__export__.g2p_group_membership_32_67fc3d12,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_88_d010832c
__export__.res_partner_200_dbf9efd6,Mandasari,Sadina,1957-02-03,Female,+62-005-206-5651,2022-08-23,,,804533530 - slcb,__export__.res_partner_bank_135_8c6fc11c,804533530,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_119_5bc29e34,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_199_fddf2961
__export__.res_partner_245_89312674,Setiawan,Sadina,2022-04-26,Female,+62-71-407-5793,2022-09-12,,,711107902 - slcb,__export__.res_partner_bank_169_229e2c00,711107902,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_154_0f8a1e55,,,__export__.res_partner_242_5fbcdd03
__export__.res_partner_340_5d5c7c98,Mandasari,Safina,1974-01-27,Female,+62 (014) 405 3239,2022-08-21,,,730409858 - slcb,__export__.res_partner_bank_248_cd11889e,730409858,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_229_bd22d731,,,__export__.res_partner_333_d2cb3975
__export__.res_partner_384_32d11e47,Jailani,Salimah,1971-11-19,Female,+62 (043) 911 7458,2022-08-25,,,120366519 - slcb,__export__.res_partner_bank_286_b220858b,120366519,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_263_0174494c,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_383_f150615a
__export__.res_partner_250_d108580e,Usamah,Salimah,1999-03-03,Female,+62 (29) 145 2925,2022-09-01,,,389909771 - slcb,__export__.res_partner_bank_173_2f0bda26,389909771,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_158_88c56462,,,__export__.res_partner_247_77e14316
__export__.res_partner_77_8613b4d1,Pradana,Salsabila,2006-06-14,Female,,2022-09-12,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_23_89a9260e,,,__export__.res_partner_74_7ea8adf4
__export__.res_partner_545_cabb33d6,Palastri,Samiah,1983-05-21,Female,(0768) 957-3369,2022-09-04,,,39916535 - slcb,__export__.res_partner_bank_422_3512498c,39916535,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_391_2082a314,,,__export__.res_partner_539_78bb5e3f
__export__.res_partner_292_9564f48d,Prastuti,Sarah,1973-11-17,Other,+62 (348) 313-7363,2022-08-30,,,894976719 - slcb,__export__.res_partner_bank_207_9d372a07,894976719,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_191_5087ae46,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_291_200bdffb
__export__.res_partner_505_97fb675d,Anggraini,Sari,1928-04-07,Female,+62 (007) 913 3607,2022-09-07,,,580853274 - slcb,__export__.res_partner_bank_389_0de37a7a,580853274,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_359_679444a5,,,__export__.res_partner_502_ee329fa5
__export__.res_partner_514_2a91fd26,Novitasari,Sari,1972-07-03,Female,+62 (84) 220-5672,2022-08-27,,,45161224 - slcb,__export__.res_partner_bank_396_31d598d5,45161224,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_367_6a5984eb,,,__export__.res_partner_507_8deab40f
__export__.res_partner_722_30516af6,Dabukke,Satya,1980-08-30,Male,+62 (012) 665 7483,2022-09-11,,,67870200 - slcb,__export__.res_partner_bank_566_fc9d1d1a,67870200,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_531_90a2f285,,,__export__.res_partner_715_1d988059
__export__.res_partner_364_b06c5d42,Hutapea,Satya,1950-04-17,Male,+62-157-559-5012,2022-09-14,,,478299300 - slcb,__export__.res_partner_bank_268_a1ee723a,478299300,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_248_a0bbc8e9,,,__export__.res_partner_360_2b7616eb
__export__.res_partner_589_42401903,Napitupulu,Satya,1955-12-26,Male,(0248) 062 0093,2022-09-01,,,65020042 - slcb,__export__.res_partner_bank_454_8786fc58,65020042,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_424_865b790f,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_588_aa8de8e4
__export__.res_partner_63_567b490e,Wulandari,Shania,1986-09-04,Female,+62-042-383-3720,2022-08-21,,,947349149 - slcb,__export__.res_partner_bank_17_5054b86f,947349149,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_12_ff26efa7,,,__export__.res_partner_59_eee69bf0
__export__.res_partner_99_9b463287,Kuswandari,Sidiq,2003-09-30,Male,085 555 3093,2022-08-20,,,64663430 - slcb,__export__.res_partner_bank_49_3112f947,64663430,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_40_3ab1aaba,,,__export__.res_partner_96_4f560185
__export__.res_partner_317_84131a90,Pradipta,Simon,1957-10-25,Male,(0450) 769 4588,2022-08-24,,,188948764 - slcb,__export__.res_partner_bank_228_045c0873,188948764,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_210_18dca971,,,__export__.res_partner_313_a57cd737
__export__.res_partner_550_ac4d5759,Uwais,Siska,1969-06-08,Female,+62-0461-997-8446,2022-08-21,,,619357435 - slcb,__export__.res_partner_bank_425_df24e778,619357435,slcb,__export__.res_bank_5_097dd3b8,,,,,35,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_395_2fdd6d2d,,,__export__.res_partner_547_d105d04e
__export__.res_partner_611_52a273c3,Samosir,Slamet,1945-03-09,Male,0873835731,2022-09-09,,,55603796 - slcb,__export__.res_partner_bank_474_1aa0ea32,55603796,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_441_ae56d0a9,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_610_4a34b676
__export__.res_partner_177_f28ceb4f,Haryanti,Suci,2018-05-13,Female,,2022-08-21,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_103_37c175fb,,,__export__.res_partner_174_c051e580
